class_id,img_height,img_width,bbox_y,bbox_x,bbox_h,bbox_w,norm_img_height,norm_img_width,norm_bbox_y,norm_bbox_x,norm_bbox_w,norm_bbox_h
18,691,804,124,338,92,353,1,1,0.1794500724,0.42039801,0.4390547264,0.1331403763
28,755,646,110,113,138,390,1,1,0.1456953642,0.1749226006,0.6037151703,0.182781457
39,960,788,424,279,193,381,1,1,0.4416666667,0.3540609137,0.4835025381,0.2010416667
33,658,519,263,114,119,130,1,1,0.3996960486,0.2196531792,0.2504816956,0.1808510638
63,704,1100,122,457,380,302,1,1,0.1732954545,0.4154545455,0.2745454545,0.5397727273
61,978,1125,234,494,315,384,1,1,0.2392638037,0.4391111111,0.3413333333,0.3220858896
40,653,945,199,458,329,340,1,1,0.3047473201,0.4846560847,0.3597883598,0.5038284839
59,430,978,76,340,313,54,1,1,0.176744186,0.3476482618,0.05521472393,0.7279069767
40,732,627,211,302,218,193,1,1,0.2882513661,0.4816586922,0.307814992,0.2978142077
73,557,250,309,5,59,163,1,1,0.5547576302,0.02,0.652,0.1059245961
68,573,584,104,169,252,252,1,1,0.1815008726,0.2893835616,0.4315068493,0.4397905759
33,701,655,381,364,170,101,1,1,0.5435092725,0.5557251908,0.1541984733,0.242510699
19,841,721,438,156,259,108,1,1,0.5208085612,0.2163661581,0.1497919556,0.3079667063
47,718,998,159,432,400,172,1,1,0.221448468,0.4328657315,0.1723446894,0.5571030641
70,1141,405,480,255,47,271,1,1,0.4206836109,0.6296296296,0.6691358025,0.0411919369
64,648,646,367,122,163,84,1,1,0.5663580247,0.1888544892,0.1300309598,0.2515432099
77,1079,914,438,140,400,268,1,1,0.405931418,0.1531728665,0.2932166302,0.3707136237
48,643,688,389,305,206,183,1,1,0.6049766719,0.4433139535,0.2659883721,0.3203732504
75,499,776,147,260,387,217,1,1,0.2945891784,0.3350515464,0.2796391753,0.7755511022
43,1085,540,480,184,66,321,1,1,0.4423963134,0.3407407407,0.5944444444,0.06082949309
65,593,870,183,244,299,286,1,1,0.3086003373,0.2804597701,0.3287356322,0.5042158516
61,744,501,217,61,154,368,1,1,0.2916666667,0.121756487,0.7345309381,0.2069892473
14,768,922,217,468,107,286,1,1,0.2825520833,0.5075921909,0.3101952278,0.1393229167
69,890,461,406,315,42,104,1,1,0.4561797753,0.68329718,0.2255965293,0.04719101124
53,811,543,243,16,309,223,1,1,0.2996300863,0.02946593002,0.4106813996,0.3810110974
50,671,482,265,123,46,321,1,1,0.3949329359,0.255186722,0.6659751037,0.06855439642
58,482,901,69,432,226,75,1,1,0.143153527,0.4794672586,0.08324084351,0.468879668
48,754,669,272,22,393,376,1,1,0.3607427056,0.03288490284,0.5620328849,0.5212201592
25,726,869,428,281,228,76,1,1,0.5895316804,0.3233601841,0.08745684695,0.3140495868
11,952,724,467,246,135,94,1,1,0.4905462185,0.3397790055,0.1298342541,0.1418067227
32,700,910,401,418,162,108,1,1,0.5728571429,0.4593406593,0.1186813187,0.2314285714
74,776,509,319,17,342,341,1,1,0.4110824742,0.03339882122,0.6699410609,0.4407216495
8,863,845,436,197,252,234,1,1,0.5052143685,0.2331360947,0.2769230769,0.292004635
9,192,510,31,176,257,44,1,1,0.1614583333,0.3450980392,0.0862745098,1.338541667
11,773,876,474,382,103,114,1,1,0.6131953428,0.4360730594,0.1301369863,0.1332470893
23,705,700,295,281,165,342,1,1,0.4184397163,0.4014285714,0.4885714286,0.2340425532
33,848,498,420,74,233,324,1,1,0.4952830189,0.1485943775,0.6506024096,0.2747641509
61,492,343,274,103,144,137,1,1,0.5569105691,0.3002915452,0.3994169096,0.2926829268
55,458,559,151,226,147,52,1,1,0.3296943231,0.404293381,0.09302325581,0.3209606987
22,609,688,228,240,241,217,1,1,0.3743842365,0.3488372093,0.3154069767,0.3957307061
49,510,531,242,97,173,187,1,1,0.4745098039,0.1826741996,0.352165725,0.3392156863
45,532,342,132,148,109,233,1,1,0.2481203008,0.432748538,0.6812865497,0.204887218
56,803,477,141,75,44,297,1,1,0.1755915318,0.1572327044,0.6226415094,0.05479452055
36,758,795,485,330,323,96,1,1,0.6398416887,0.4150943396,0.120754717,0.426121372
48,808,182,483,16,56,142,1,1,0.5977722772,0.08791208791,0.7802197802,0.06930693069
24,637,505,377,107,58,70,1,1,0.5918367347,0.2118811881,0.1386138614,0.09105180534
13,820,640,313,193,121,175,1,1,0.3817073171,0.3015625,0.2734375,0.1475609756
43,895,596,244,59,292,321,1,1,0.2726256983,0.09899328859,0.538590604,0.3262569832
25,292,653,130,360,177,87,1,1,0.4452054795,0.5513016845,0.1332312404,0.6061643836
63,925,1010,320,452,379,205,1,1,0.3459459459,0.4475247525,0.202970297,0.4097297297
40,951,588,331,470,44,365,1,1,0.3480546793,0.7993197279,0.6207482993,0.04626708728
66,662,675,27,4,378,315,1,1,0.04078549849,0.005925925926,0.4666666667,0.5709969789
5,644,788,251,407,311,194,1,1,0.3897515528,0.5164974619,0.2461928934,0.4829192547
74,811,611,252,82,156,356,1,1,0.3107274969,0.1342062193,0.5826513912,0.1923551171
1,761,333,322,46,214,109,1,1,0.4231274639,0.1381381381,0.3273273273,0.2812089356
12,801,460,408,36,101,246,1,1,0.5093632959,0.07826086957,0.5347826087,0.1260923845
25,977,1209,305,447,400,378,1,1,0.3121801433,0.3697270471,0.3126550868,0.4094165814
6,853,877,471,175,308,160,1,1,0.5521688159,0.1995438997,0.1824401368,0.3610785463
62,813,940,206,242,383,281,1,1,0.2533825338,0.2574468085,0.2989361702,0.4710947109
75,1134,789,372,412,211,387,1,1,0.328042328,0.5221799747,0.4904942966,0.1860670194
23,650,839,173,322,299,97,1,1,0.2661538462,0.3837902265,0.115613826,0.46
0,1028,995,431,455,327,199,1,1,0.4192607004,0.4572864322,0.2,0.3180933852
66,650,884,323,369,208,155,1,1,0.4969230769,0.4174208145,0.1753393665,0.32
59,343,629,10,274,212,189,1,1,0.02915451895,0.4356120827,0.3004769475,0.6180758017
33,701,719,374,308,312,197,1,1,0.5335235378,0.4283727399,0.2739916551,0.4450784593
18,715,508,471,125,280,170,1,1,0.6587412587,0.2460629921,0.3346456693,0.3916083916
74,836,649,419,396,93,136,1,1,0.5011961722,0.6101694915,0.2095531587,0.1112440191
69,710,1071,378,482,293,107,1,1,0.5323943662,0.4500466853,0.09990662932,0.4126760563
68,1064,555,366,140,375,320,1,1,0.3439849624,0.2522522523,0.5765765766,0.352443609
68,668,730,36,213,144,367,1,1,0.05389221557,0.2917808219,0.502739726,0.2155688623
41,782,630,130,127,144,280,1,1,0.1662404092,0.2015873016,0.4444444444,0.1841432225
40,777,382,347,101,109,246,1,1,0.4465894466,0.2643979058,0.6439790576,0.1402831403
40,956,528,299,337,150,377,1,1,0.3127615063,0.6382575758,0.7140151515,0.1569037657
42,925,903,499,487,342,322,1,1,0.5394594595,0.5393133998,0.3565891473,0.3697297297
61,529,601,5,219,96,219,1,1,0.009451795841,0.3643926789,0.3643926789,0.1814744802
11,579,814,210,327,253,214,1,1,0.3626943005,0.4017199017,0.2628992629,0.4369602763
53,856,421,488,4,72,242,1,1,0.5700934579,0.009501187648,0.5748218527,0.08411214953
29,844,643,429,191,63,107,1,1,0.5082938389,0.2970451011,0.166407465,0.07464454976
11,667,641,262,340,239,269,1,1,0.3928035982,0.5304212168,0.4196567863,0.3583208396
55,211,385,68,30,215,67,1,1,0.3222748815,0.07792207792,0.174025974,1.018957346
28,1022,782,408,438,44,375,1,1,0.3992172211,0.5601023018,0.4795396419,0.04305283757
66,394,627,157,273,305,194,1,1,0.3984771574,0.4354066986,0.3094098884,0.7741116751
14,840,806,385,214,281,202,1,1,0.4583333333,0.2655086849,0.2506203474,0.3345238095
64,773,356,228,102,66,147,1,1,0.2949547219,0.2865168539,0.4129213483,0.08538163001
39,1212,423,466,117,214,387,1,1,0.3844884488,0.2765957447,0.914893617,0.1765676568
10,970,818,471,376,160,99,1,1,0.4855670103,0.4596577017,0.1210268949,0.1649484536
65,595,582,371,74,223,55,1,1,0.6235294118,0.1271477663,0.09450171821,0.374789916
57,849,740,436,223,322,197,1,1,0.5135453475,0.3013513514,0.2662162162,0.3792697291
50,621,505,314,171,73,74,1,1,0.5056360709,0.3386138614,0.1465346535,0.1175523349
31,360,1092,47,341,377,267,1,1,0.1305555556,0.3122710623,0.2445054945,1.047222222
57,844,452,354,229,92,108,1,1,0.4194312796,0.5066371681,0.2389380531,0.1090047393
48,527,686,207,176,361,166,1,1,0.3927893738,0.2565597668,0.2419825073,0.6850094877
56,612,837,0,376,398,326,1,1,0,0.449223417,0.3894862605,0.6503267974
29,723,387,75,106,88,390,1,1,0.1037344398,0.2739018088,1.007751938,0.1217150761
22,533,611,74,54,176,386,1,1,0.138836773,0.0883797054,0.6317512275,0.330206379
34,850,1035,400,350,345,384,1,1,0.4705882353,0.3381642512,0.3710144928,0.4058823529
15,505,602,275,49,262,169,1,1,0.5445544554,0.08139534884,0.280730897,0.5188118812
79,1015,780,470,377,316,396,1,1,0.4630541872,0.4833333333,0.5076923077,0.3113300493
41,597,363,137,153,41,394,1,1,0.229480737,0.4214876033,1.085399449,0.06867671692
44,753,313,412,53,157,272,1,1,0.5471447543,0.1693290735,0.8690095847,0.208499336
42,586,910,427,499,278,84,1,1,0.728668942,0.5483516484,0.09230769231,0.4744027304
5,770,571,278,112,87,370,1,1,0.361038961,0.1961471103,0.6479859895,0.112987013
66,636,746,249,322,274,155,1,1,0.391509434,0.4316353887,0.2077747989,0.4308176101
61,697,1081,49,349,367,312,1,1,0.07030129125,0.3228492137,0.2886216466,0.5265423242
6,832,566,97,183,315,346,1,1,0.1165865385,0.3233215548,0.6113074205,0.3786057692
51,470,795,96,400,195,292,1,1,0.2042553191,0.5031446541,0.3672955975,0.414893617
65,602,534,120,177,171,399,1,1,0.1993355482,0.3314606742,0.7471910112,0.2840531561
50,828,736,98,121,268,364,1,1,0.1183574879,0.1644021739,0.4945652174,0.3236714976
6,816,735,99,409,162,333,1,1,0.1213235294,0.556462585,0.4530612245,0.1985294118
61,791,271,250,7,61,388,1,1,0.3160556258,0.0258302583,1.431734317,0.07711757269
62,204,960,30,483,247,119,1,1,0.1470588235,0.503125,0.1239583333,1.210784314
46,874,496,114,199,246,391,1,1,0.1304347826,0.4012096774,0.7883064516,0.2814645309
55,918,489,345,118,73,330,1,1,0.3758169935,0.2413087935,0.6748466258,0.07952069717
59,431,705,70,419,235,202,1,1,0.162412993,0.5943262411,0.2865248227,0.5452436195
72,361,503,66,195,266,236,1,1,0.1828254848,0.3876739563,0.4691848907,0.7368421053
20,832,1073,205,397,398,367,1,1,0.2463942308,0.3699906803,0.3420316869,0.4783653846
22,824,546,145,264,157,358,1,1,0.1759708738,0.4835164835,0.6556776557,0.1905339806
5,632,874,245,447,350,337,1,1,0.3876582278,0.5114416476,0.385583524,0.5537974684
48,582,741,357,220,132,119,1,1,0.6134020619,0.2968960864,0.1605937922,0.2268041237
45,1010,972,311,473,276,315,1,1,0.3079207921,0.4866255144,0.3240740741,0.2732673267
16,921,912,230,318,326,312,1,1,0.2497285559,0.3486842105,0.3421052632,0.3539630836
59,264,484,103,49,90,51,1,1,0.3901515152,0.1012396694,0.1053719008,0.3409090909
7,437,434,231,131,209,149,1,1,0.528604119,0.301843318,0.3433179724,0.4782608696
55,412,496,88,92,137,276,1,1,0.213592233,0.185483871,0.5564516129,0.3325242718
8,380,433,0,151,48,85,1,1,0,0.3487297921,0.1963048499,0.1263157895
73,671,852,151,297,290,399,1,1,0.2250372578,0.3485915493,0.4683098592,0.4321907601
31,311,1065,22,377,388,83,1,1,0.07073954984,0.3539906103,0.0779342723,1.247588424
38,759,436,457,28,112,46,1,1,0.6021080369,0.06422018349,0.1055045872,0.1475625823
78,755,796,193,360,90,232,1,1,0.2556291391,0.4522613065,0.2914572864,0.119205298
26,794,963,285,488,263,128,1,1,0.3589420655,0.5067497404,0.1329179647,0.3312342569
26,728,486,388,6,396,72,1,1,0.532967033,0.01234567901,0.1481481481,0.543956044
51,511,957,282,453,388,109,1,1,0.5518590998,0.473354232,0.1138975967,0.759295499
76,740,344,301,94,62,305,1,1,0.4067567568,0.273255814,0.886627907,0.08378378378
1,660,550,391,293,189,189,1,1,0.5924242424,0.5327272727,0.3436363636,0.2863636364
29,852,553,350,23,269,391,1,1,0.4107981221,0.04159132007,0.7070524412,0.3157276995
3,1126,809,405,373,147,386,1,1,0.3596802842,0.4610630408,0.4771322621,0.1305506217
57,736,569,284,63,259,381,1,1,0.3858695652,0.1107205624,0.6695957821,0.3519021739
76,1114,745,421,365,94,297,1,1,0.3779174147,0.4899328859,0.3986577181,0.08438061041
33,903,511,441,267,63,80,1,1,0.488372093,0.5225048924,0.156555773,0.06976744186
57,924,791,398,405,61,243,1,1,0.4307359307,0.5120101138,0.3072060683,0.06601731602
10,869,541,326,135,169,325,1,1,0.3751438435,0.2495378928,0.6007393715,0.1944764097
78,496,619,70,267,108,213,1,1,0.1411290323,0.4313408724,0.3441033926,0.2177419355
39,437,477,187,60,277,165,1,1,0.4279176201,0.1257861635,0.3459119497,0.6338672769
23,668,705,473,284,204,60,1,1,0.7080838323,0.4028368794,0.08510638298,0.3053892216
54,256,776,107,375,190,98,1,1,0.41796875,0.4832474227,0.1262886598,0.7421875
20,969,778,382,165,229,281,1,1,0.3942208462,0.2120822622,0.3611825193,0.2363261094
64,1084,890,397,463,117,331,1,1,0.3662361624,0.5202247191,0.3719101124,0.1079335793
31,886,755,405,229,302,157,1,1,0.4571106095,0.3033112583,0.2079470199,0.3408577878
36,762,564,295,381,75,347,1,1,0.3871391076,0.6755319149,0.615248227,0.09842519685
21,977,608,404,187,157,266,1,1,0.4135107472,0.3075657895,0.4375,0.1606960082
33,371,557,83,42,194,66,1,1,0.2237196765,0.07540394973,0.118491921,0.5229110512
22,722,1119,160,477,280,346,1,1,0.2216066482,0.4262734584,0.309204647,0.3878116343
67,558,1038,217,463,187,82,1,1,0.3888888889,0.4460500963,0.07899807322,0.335125448
27,554,1049,6,464,218,357,1,1,0.01083032491,0.4423260248,0.3403241182,0.3935018051
50,752,398,115,29,209,266,1,1,0.1529255319,0.07286432161,0.6683417085,0.2779255319
56,669,207,144,60,60,205,1,1,0.2152466368,0.2898550725,0.9903381643,0.08968609865
71,738,463,468,44,257,82,1,1,0.6341463415,0.09503239741,0.1771058315,0.3482384824
65,402,606,40,336,216,298,1,1,0.09950248756,0.5544554455,0.4917491749,0.5373134328
36,854,855,113,500,131,400,1,1,0.1323185012,0.5847953216,0.4678362573,0.1533957845
30,748,549,84,168,193,276,1,1,0.1122994652,0.306010929,0.5027322404,0.2580213904
22,864,717,436,104,235,245,1,1,0.5046296296,0.1450488145,0.3417015342,0.2719907407
32,541,638,296,414,55,109,1,1,0.5471349353,0.6489028213,0.170846395,0.101663586
35,617,265,355,17,64,199,1,1,0.5753646677,0.0641509434,0.7509433962,0.1037277147
78,707,666,70,150,135,275,1,1,0.09900990099,0.2252252252,0.4129129129,0.1909476662
27,786,589,108,105,237,317,1,1,0.1374045802,0.1782682513,0.5382003396,0.3015267176
67,640,605,72,105,368,377,1,1,0.1125,0.173553719,0.6231404959,0.575
11,880,619,447,204,253,220,1,1,0.5079545455,0.3295638126,0.3554119548,0.2875
34,414,498,175,67,145,153,1,1,0.422705314,0.1345381526,0.3072289157,0.3502415459
66,630,430,258,71,200,226,1,1,0.4095238095,0.1651162791,0.5255813953,0.3174603175
75,465,264,211,4,104,201,1,1,0.4537634409,0.01515151515,0.7613636364,0.223655914
59,540,1038,290,274,398,187,1,1,0.537037037,0.2639691715,0.1801541426,0.737037037
79,666,577,326,470,62,155,1,1,0.4894894895,0.8145580589,0.2686308492,0.09309309309
21,620,513,4,378,52,226,1,1,0.006451612903,0.7368421053,0.440545809,0.08387096774
38,630,381,112,3,129,384,1,1,0.1777777778,0.007874015748,1.007874016,0.2047619048
47,1003,822,377,410,294,307,1,1,0.3758723829,0.498783455,0.3734793187,0.2931206381
59,857,991,318,380,332,160,1,1,0.3710618436,0.3834510595,0.1614530777,0.3873978996
74,446,848,61,343,312,87,1,1,0.1367713004,0.4044811321,0.1025943396,0.6995515695
38,649,499,35,247,84,292,1,1,0.05392912173,0.49498998,0.5851703407,0.1294298921
15,805,571,270,169,273,200,1,1,0.3354037267,0.295971979,0.350262697,0.3391304348
51,1090,529,387,330,90,339,1,1,0.3550458716,0.6238185255,0.640831758,0.08256880734
45,859,629,347,355,201,222,1,1,0.4039580908,0.5643879173,0.3529411765,0.2339930151
5,807,531,465,101,95,228,1,1,0.5762081784,0.1902071563,0.4293785311,0.1177199504
71,725,688,162,262,125,379,1,1,0.2234482759,0.3808139535,0.550872093,0.1724137931
51,584,579,220,121,345,90,1,1,0.3767123288,0.2089810017,0.1554404145,0.5907534247
19,329,568,23,99,120,220,1,1,0.06990881459,0.1742957746,0.3873239437,0.3647416413
60,881,528,379,81,67,399,1,1,0.4301929625,0.1534090909,0.7556818182,0.07604994325
20,842,566,237,123,110,282,1,1,0.2814726841,0.2173144876,0.4982332155,0.1306413302
75,778,1031,146,343,381,310,1,1,0.1876606684,0.3326867119,0.3006789525,0.4897172237
2,753,527,425,372,79,40,1,1,0.5644090305,0.7058823529,0.07590132827,0.1049136786
23,719,669,11,248,322,328,1,1,0.01529902643,0.3707025411,0.490284006,0.4478442281
1,355,429,153,145,138,103,1,1,0.4309859155,0.337995338,0.2400932401,0.3887323944
62,934,746,450,87,284,163,1,1,0.4817987152,0.1166219839,0.2184986595,0.3040685225
26,587,666,231,76,329,293,1,1,0.3935264055,0.1141141141,0.4399399399,0.5604770017
45,526,1111,33,406,351,100,1,1,0.06273764259,0.3654365437,0.0900090009,0.6673003802
54,821,515,325,274,165,217,1,1,0.3958587089,0.532038835,0.4213592233,0.2009744214
67,560,492,413,154,114,92,1,1,0.7375,0.3130081301,0.1869918699,0.2035714286
24,821,542,190,207,95,257,1,1,0.2314250914,0.3819188192,0.4741697417,0.1157125457
33,265,524,119,40,321,52,1,1,0.4490566038,0.07633587786,0.09923664122,1.211320755
6,670,840,283,427,352,197,1,1,0.4223880597,0.5083333333,0.2345238095,0.5253731343
65,496,891,177,493,171,87,1,1,0.3568548387,0.5533108866,0.09764309764,0.3447580645
48,242,858,121,496,102,80,1,1,0.5,0.5780885781,0.09324009324,0.4214876033
71,352,666,5,256,95,171,1,1,0.01420454545,0.3843843844,0.2567567568,0.2698863636
62,696,830,310,295,278,89,1,1,0.4454022989,0.3554216867,0.1072289157,0.3994252874
26,833,748,441,16,359,119,1,1,0.5294117647,0.02139037433,0.1590909091,0.430972389
78,1094,707,384,415,102,350,1,1,0.3510054845,0.5869872702,0.495049505,0.09323583181
37,756,525,416,138,199,199,1,1,0.5502645503,0.2628571429,0.379047619,0.2632275132
3,851,454,168,120,94,384,1,1,0.1974148061,0.2643171806,0.845814978,0.1104582844
75,504,867,301,402,135,143,1,1,0.5972222222,0.4636678201,0.1649365629,0.2678571429
20,1167,836,496,378,214,370,1,1,0.4250214225,0.45215311,0.4425837321,0.1833761782
0,458,517,185,310,75,148,1,1,0.403930131,0.5996131528,0.2862669246,0.1637554585
60,746,994,188,451,246,343,1,1,0.2520107239,0.453722334,0.3450704225,0.3297587131
56,655,770,228,400,221,335,1,1,0.3480916031,0.5194805195,0.4350649351,0.3374045802
43,609,594,33,248,222,236,1,1,0.05418719212,0.4175084175,0.3973063973,0.3645320197
75,836,514,484,144,75,178,1,1,0.5789473684,0.280155642,0.3463035019,0.08971291866
79,454,675,143,149,209,60,1,1,0.3149779736,0.2207407407,0.08888888889,0.4603524229
29,610,654,259,215,305,176,1,1,0.4245901639,0.3287461774,0.2691131498,0.5
69,658,468,493,223,117,115,1,1,0.7492401216,0.4764957265,0.2457264957,0.1778115502
36,674,913,222,481,232,199,1,1,0.3293768546,0.5268346112,0.2179627601,0.3442136499
35,677,630,295,150,323,44,1,1,0.435745938,0.2380952381,0.06984126984,0.4771048744
3,870,635,443,438,50,249,1,1,0.5091954023,0.6897637795,0.3921259843,0.05747126437
4,795,633,273,225,128,392,1,1,0.3433962264,0.355450237,0.6192733017,0.1610062893
39,370,1123,111,396,392,103,1,1,0.3,0.3526268923,0.09171861086,1.059459459
52,446,239,217,18,103,67,1,1,0.4865470852,0.07531380753,0.280334728,0.230941704
69,892,561,445,69,153,93,1,1,0.4988789238,0.1229946524,0.1657754011,0.1715246637
2,533,484,15,117,191,128,1,1,0.02814258912,0.2417355372,0.2644628099,0.3583489681
33,931,360,328,23,74,254,1,1,0.3523093448,0.06388888889,0.7055555556,0.07948442535
2,722,1001,482,336,294,51,1,1,0.6675900277,0.3356643357,0.05094905095,0.4072022161
10,961,653,465,162,326,333,1,1,0.4838709677,0.248085758,0.5099540582,0.3392299688
68,413,987,39,460,162,80,1,1,0.09443099274,0.4660587639,0.08105369807,0.392251816
57,574,433,349,135,45,91,1,1,0.6080139373,0.311778291,0.2101616628,0.07839721254
73,612,419,24,306,42,400,1,1,0.03921568627,0.7303102625,0.9546539379,0.06862745098
63,623,300,270,166,42,97,1,1,0.4333868379,0.5533333333,0.3233333333,0.06741573034
8,872,1106,241,472,337,255,1,1,0.2763761468,0.4267631103,0.2305605787,0.3864678899
53,853,734,329,173,376,269,1,1,0.3856975381,0.2356948229,0.3664850136,0.4407971864
66,395,405,39,214,58,239,1,1,0.09873417722,0.5283950617,0.5901234568,0.146835443
47,524,383,150,86,61,148,1,1,0.286259542,0.2245430809,0.3864229765,0.1164122137
67,739,444,334,22,170,160,1,1,0.451962111,0.04954954955,0.3603603604,0.2300405954
67,975,580,284,165,182,313,1,1,0.2912820513,0.2844827586,0.5396551724,0.1866666667
28,679,392,23,27,113,383,1,1,0.03387334315,0.06887755102,0.9770408163,0.1664212077
32,533,617,71,161,198,106,1,1,0.1332082552,0.2609400324,0.1717990276,0.3714821764
